Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_es
E,Construction,40, Treatment of Materials,E.40.01,Treatment of Materials,custom assembling of materials for others,Recopilación de materiales para otros
E,Construction,40, Treatment of Materials,E.40.01,Treatment of Materials,decontamination of hazardous materials,Desinfección de materiales peligrosos
E,Construction,40, Treatment of Materials,E.40.01,Treatment of Materials,paper treating,Tratamiento de papel
E,Construction,40, Treatment of Materials,E.40.02,Printing,printing,impresión
E,Construction,40, Treatment of Materials,E.40.02,Printing,printing services,Servicios de impresión
E,Construction,40, Treatment of Materials,E.40.02,Printing,photographic printing,Impresión fotográfica
E,Construction,40, Treatment of Materials,E.40.02,Printing,pattern printing,Modelos de impresión
E,Construction,40, Treatment of Materials,E.40.02,Printing,offset printing,Impresión offset
E,Construction,40, Treatment of Materials,E.40.02,Printing,lithographic printing,Impresión litográfica
E,Construction,40, Treatment of Materials,E.40.02,Printing,digital printing,Impresión digital
E,Construction,40, Treatment of Materials,E.40.02,Printing,silkscreen printing,Impresión Silkscreen
E,Construction,40, Treatment of Materials,E.40.02,Printing,photogravure,Fotograma
E,Construction,40, Treatment of Materials,E.40.03,Recycling,recycling of waste and trash,El reciclaje de residuos y residuos
E,Construction,40, Treatment of Materials,E.40.03,Recycling,recycling services,Servicios de reciclaje
E,Construction,40, Treatment of Materials,E.40.03,Recycling,recycling,reciclaje
E,Construction,40, Treatment of Materials,E.40.03,Recycling,recycling of waste,El reciclaje de residuos
E,Construction,40, Treatment of Materials,E.40.03,Recycling,waste treatment [transformation],Tratamiento de residuos [transformación]
E,Construction,40, Treatment of Materials,E.40.03,Recycling,incineration of waste and trash,Incineración de residuos y residuos
E,Construction,40, Treatment of Materials,E.40.03,Recycling,destruction of waste and trash,destrucción de residuos y residuos
E,Construction,40, Treatment of Materials,E.40.04,Energy Production,production of energy,Producción de energía
E,Construction,40, Treatment of Materials,E.40.04,Energy Production,energy production,Producción de energía
E,Construction,40, Treatment of Materials,E.40.04,Energy Production,rental of generators,Alquiler de generadores
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,engraving,embarazo
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,woodworking,El trabajo de madera
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,grinding,Grúas
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,soldering,Soldado
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,electroplating,electroplatación
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,refining services,Servicios refinados
E,Construction,40, Treatment of Materials,E.40.05,Material Processing,laminating,El laminado
E,Construction,40, Treatment of Materials,E.40.06,Clothing and Textile Services,dressmaking,El vestido
E,Construction,40, Treatment of Materials,E.40.06,Clothing and Textile Services,clothing alteration,Alteración de ropa
E,Construction,40, Treatment of Materials,E.40.06,Clothing and Textile Services,applying finishes to textiles,Aplicación de acabados a los textiles
E,Construction,40, Treatment of Materials,E.40.06,Clothing and Textile Services,cloth cutting,La ropa cortada
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,food and drink preservation,Conservación de alimentos y bebidas
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,air purification,La purificación del aire
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,bookbinding,Bookbinding
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,framing of works of art,Frame de obras de arte
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,all included in class 40,Todos incluidos en la clase 40
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,photographic film development,El desarrollo cinematográfico
E,Construction,40, Treatment of Materials,E.40.99,Other Treatment of Materials,silkscreen printing,Impresión Silkscreen
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetics,Cosméticos
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,make-up,Maquillaje
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetic preparations for skin care,Cosméticos para el cuidado de la piel
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,lipsticks,Lápices
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,nail polish,Nido polaco
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,hair care preparations,Preparación del cuidado del cabello
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetic creams,Cremas cosméticas
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,toiletries,Toaletas
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,false eyelashes,falsos ollos
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,mascara,mascara
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,make-up preparations,preparaciones de maquillaje
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,hair conditioners,Condicionadores de cabello
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,nail care preparations,Preparación de cuidados
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,lotions for cosmetic purposes,Lociones para fines cosméticos
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,make-up removing preparations,Maquillaje para eliminar preparaciones
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,false nails,Falsas uñas
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,non-medicated skin care preparations,Preparaciones de cuidado de la piel no medicadas
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetic kits,Cosméticos Kits
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,eyebrow cosmetics,cosméticos eyebrow
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,oils for cosmetic purposes,Óleos para fines cosméticos
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,eyebrow pencils,Pérdida de eyebrow
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,skin care preparations,Preparaciones de cuidado de la piel
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetic pencils,Cosméticos Pintura
F,Health,3, Cleaning and Cosmetic Products,F.03.01,Cosmetics,cosmetic preparations for baths,Preparados cosméticos para baños
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,soaps,Sapatos
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,dentifrices,dentifrices
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,shampoos,Shampoos
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,"cleaning, polishing, scouring and abrasive preparations","limpieza, polinización, escurrir y preparaciones abrasivas"
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,bleaching preparations and other substances for laundry use,preparados de blanqueo y otras sustancias para el uso de la lavandería
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,cleaning preparations,Preparaciones de limpieza
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,"bleaching, cleaning preparations and non-medicated cosmetics","blanqueo, preparaciones de limpieza y cosméticos no medicados"
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,soap,Sopa
F,Health,3, Cleaning and Cosmetic Products,F.03.02,Soaps and Cleansing Products,shaving preparations,La preparación de la caja
F,Health,3, Cleaning and Cosmetic Products,F.03.03,Hair Care,hair lotions,Los cabellos lotions
F,Health,3, Cleaning and Cosmetic Products,F.03.03,Hair Care,hair care preparations,Preparación del cuidado del cabello
F,Health,3, Cleaning and Cosmetic Products,F.03.03,Hair Care,hair conditioners,Condicionadores de cabello
F,Health,3, Cleaning and Cosmetic Products,F.03.03,Hair Care,hair spray,El spray del cabello
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,perfumes,Parfumes
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,perfumery,Parfumes
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,essential oils,Aceites esenciales
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,"perfumery, essential oils, cosmetics, hair lotions","perfumería, aceites esenciales, cosméticos, lociones de cabello"
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,incense,Incenio
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,air fragrancing preparations,Preparados para el ar fresco
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,eau de cologne,El agua de Colonia
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,perfume,El perfume
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,toilet water,El agua del baño
F,Health,3, Cleaning and Cosmetic Products,F.03.04,Perfumes and Fragrances,fragrances,Parfumes
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,beauty masks,Máscaras de belleza
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,cosmetic preparations for skin care,Cosméticos para el cuidado de la piel
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,non-medicated skin care preparations,Preparaciones de cuidado de la piel no medicadas
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,lotions for cosmetic purposes,Lociones para fines cosméticos
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,skin care preparations,Preparaciones de cuidado de la piel
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,cosmetic creams,Cremas cosméticas
F,Health,3, Cleaning and Cosmetic Products,F.03.05,Skin Care,sunscreen preparations,Preparaciones solares
F,Health,3, Cleaning and Cosmetic Products,F.03.99,Other Cleaning and Cosmetic Products,tissues impregnated with cosmetic lotions,Los tejidos impregnados con lociones cosméticas
F,Health,3, Cleaning and Cosmetic Products,F.03.99,Other Cleaning and Cosmetic Products,all included in class 2,Todos incluidos en clase 2
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,pharmaceuticals and herbicides,Farmacias y herbicidas
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,pharmaceutical preparations,Preparados farmacéuticos
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,pharmaceuticals and veterinary preparations,Farmacias y preparados veterinarios
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,medicinal and pharmaceutical preparations,Preparados medicamentosos y farmacéuticos
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,pharmaceuticals,farmacéuticos
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,medicines for human purposes,Medicamentos para fines humanos
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,pharmaceutical preparations and substances,Preparados farmacéuticos y sustancias
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,sanitary preparations for medical purposes,Preparaciones sanitarias para fines médicos
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,veterinary preparations,Preparaciones veterinarias
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,herbal supplements,Suplemento de hierbas
F,Health,5, Pharmaceuticals,F.05.01,Medicinal and Pharmaceutical Products,medicinal herbs,Herbas medicinales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,nutritional supplements,suplementos nutricionales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,dietary supplements,suplementos dietéticos
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,dietary and nutritional supplements,suplementos dietéticos y nutricionales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,food supplements,Complementos alimenticios
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,vitamin preparations,Preparación de vitaminas
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,vitamin supplements,suplementos de vitaminas
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,mineral food supplements,Suplemento de alimentos minerales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,protein dietary supplements,Proteínas suplementos dietéticos
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,dietary food supplements,Los suplementos dietéticos
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,dietary supplements for humans and animals,Suplementos dietéticos para humanos y animales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,dietary supplements for animals,Suplementos dietéticos para animales
F,Health,5, Pharmaceuticals,F.05.02,Dietary and Nutritional Supplements,vitamin and mineral supplements,Vitaminas y suplementos minerales
F,Health,5, Pharmaceuticals,F.05.03,Medical and Surgical Supplies,"plasters, materials for dressings","Plásticos, materiales para vestir"
F,Health,5, Pharmaceuticals,F.05.03,Medical and Surgical Supplies,"material for stopping teeth, dental wax","material para detener dientes, césped dental"
F,Health,5, Pharmaceuticals,F.05.03,Medical and Surgical Supplies,disinfectants,Desinfectantes
F,Health,5, Pharmaceuticals,F.05.03,Medical and Surgical Supplies,air purifying preparations,Preparados para la purificación del aire
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,preparations for destroying vermin,Preparación para la destrucción de vermina
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,insecticides,insecticidas
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,fungicides,Fungicidas
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,herbicides,Herbicidas
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,"fungicides, herbicides","herbicidas, herbicidas"
F,Health,5, Pharmaceuticals,F.05.04,Pest and Vermin Control,pesticides,Pesticidas
F,Health,5, Pharmaceuticals,F.05.05,Dietetic and Specialized Foods,food for babies,Alimentos para bebés
F,Health,5, Pharmaceuticals,F.05.05,Dietetic and Specialized Foods,dietetic substances adapted for medical use,sustancias dietéticas adaptadas para uso médico
F,Health,5, Pharmaceuticals,F.05.05,Dietetic and Specialized Foods,"dietetic substances adapted for medical use, food for babies","sustancias dietéticas adaptadas para uso médico, alimentos para bebés"
F,Health,5, Pharmaceuticals,F.05.05,Dietetic and Specialized Foods,dietetic foods adapted for medical purposes,Alimentos dietéticos adaptados a fines médicos
F,Health,5, Pharmaceuticals,F.05.05,Dietetic and Specialized Foods,dietetic beverages adapted for medical purposes,Bebidas dietéticas adaptadas a fines médicos
F,Health,5, Pharmaceuticals,F.05.99,Other Pharmaceuticals,all included in class 5,Todos incluidos en la clase 5
F,Health,10, Medical Devices,F.10.01,Medical Devices,suture materials,Materiales de sutura
F,Health,10, Medical Devices,F.10.01,Medical Devices,medical and veterinary devices,Equipos médicos y veterinarios
F,Health,10, Medical Devices,F.10.01,Medical Devices,medical apparatus and instruments,Aparatos y instrumentos médicos
F,Health,10, Medical Devices,F.10.01,Medical Devices,lasers for medical purposes,Laseras para fines médicos
F,Health,10, Medical Devices,F.10.01,Medical Devices,hearing aids,Escuchando Aids
F,Health,10, Medical Devices,F.10.01,Medical Devices,catheters,catetas
F,Health,10, Medical Devices,F.10.01,Medical Devices,sphygmomanometers,Sphygmomanometros
F,Health,10, Medical Devices,F.10.01,Medical Devices,ear picks,El oído picas
F,Health,10, Medical Devices,F.10.06,Baby Care,pacifiers for babies,Pacificaciones para bebés
F,Health,10, Medical Devices,F.10.06,Baby Care,feeding bottle teats,Alimentación de botellas de té
F,Health,10, Medical Devices,F.10.06,Baby Care,feeding bottles,Alimentación de botellas
F,Health,10, Medical Devices,F.10.06,Baby Care,baby bottles,Botellas para bebés
F,Health,10, Medical Devices,F.10.06,Baby Care,babies’ bottles,Botellas de bebés
F,Health,10, Medical Devices,F.10.06,Baby Care,breast pumps,Pumpas de pecho
F,Health,10, Medical Devices,F.10.02,Diagnostic Devices,diagnostic apparatus for medical purposes,Aparato de diagnóstico para fines médicos
F,Health,10, Medical Devices,F.10.02,Diagnostic Devices,testing apparatus for medical purposes,Equipo de prueba para fines médicos
F,Health,10, Medical Devices,F.10.02,Diagnostic Devices,blood testing apparatus,Aparato de prueba de sangre
F,Health,10, Medical Devices,F.10.02,Diagnostic Devices,thermometers for medical purposes,Termometros para fines médicos
F,Health,10, Medical Devices,F.10.03,Orthopedic Articles,"artificial limbs, eyes and teeth","Límites artificiales, ojos y dientes"
F,Health,10, Medical Devices,F.10.03,Orthopedic Articles,artificial limbs,Límites artificiales
F,Health,10, Medical Devices,F.10.03,Orthopedic Articles,artificial teeth,Dientes artificiales
F,Health,10, Medical Devices,F.10.03,Orthopedic Articles,orthopedic articles,Artículos ortopédicos
F,Health,10, Medical Devices,F.10.03,Orthopedic Articles,orthopaedic articles,Artículos ortopédicos
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,gloves for medical purposes,Camisetas para fines médicos
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,sanitary masks for medical purposes,Máscaras sanitarias para fines médicos
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,masks for use by medical personnel,Máscaras para uso por personal médico
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,surgical masks,Máscaras cirúrgicas
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,dental apparatus and instruments,Aparatos y instrumentos dentales
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,surgical apparatus and instruments,Aparatos y instrumentos quirúrgicos
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,"surgical, medical, dental and veterinary apparatus and instruments","aparatos y instrumentos quirúrgicos, médicos, dentales y veterinarios"
F,Health,10, Medical Devices,F.10.04,Surgical Instruments,"surgical, medical, dental and veterinary apparatus and instruments, artificial limbs, eyes and teeth","aparatos y instrumentos quirúrgicos, médicos, dentales y veterinarios, extremos artificiales, ojos y dientes"
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,gloves for massage,Gloves para masaje
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,physiotherapy apparatus,Aparato de Fisioterapia
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,esthetic massage apparatus,Aparato de masaje estético
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,vibromassage apparatus,Aparato de vibración
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,massage apparatus,Aparato de masaje
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,massage apparatus and instruments,Aparatos y instrumentos de masaje
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,electric massage apparatus for household use,Aparato de masaje eléctrico para uso doméstico
F,Health,10, Medical Devices,F.10.05,Massage Apparatus,massaging apparatus for personal use,Aparato de masaje para uso personal
F,Health,10, Medical Devices,F.10.99,Other Health,abdominal belts,cinturón abdominal
F,Health,10, Medical Devices,F.10.99,Other Health,sex toys,Juguetes de sexo
F,Health,10, Medical Devices,F.10.99,Other Health,condoms,Los preservativos
F,Health,10, Medical Devices,F.10.99,Other Health,parts and fittings for all the aforesaid goods,Componentes y piezas para todos los productos mencionados
F,Health,10, Medical Devices,F.10.99,Other Health,teething rings,Los anillos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical services,Servicios médicos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical assistance,Asistencia médica
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical clinic services,Servicios clínicos médicos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical clinics,Clínicas Médicas
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,hospital services,Servicios hospitalarios
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical health assessment services,Servicios de evaluación médica
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,providing medical information,proporcionar información médica
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,telemedicine services,Servicios Telemedicinos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical treatment services,Servicios de tratamiento médico
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical equipment rental,Alquiler de equipos médicos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,advisory services relating to health,Servicios de asesoramiento relacionados con la salud
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,healthcare,Sanidad
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,healthcare services,Servicios sanitarios
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,medical screening,Screening médico
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,consultancy relating to health care,Consultoría sobre el cuidado de la salud
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,pharmacy advice,Consejos farmacéuticos
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,diet and nutritional guidance,Dieta y orientación nutricional
F,Health,44, Medical and Veterinary,F.44.02,Veterinary Services,veterinary services,Servicios veterinarios
F,Health,44, Medical and Veterinary,F.44.02,Veterinary Services,veterinary services,Servicios veterinarios
F,Health,44, Medical and Veterinary,F.44.02,Veterinary Services,"medical and veterinary, beauty, agricultural and forestry","medicina y veterinaria, belleza, agricultura y silvicultura"
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty salon services,Salón de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty salons,Salones de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty treatment services,Servicios de tratamiento de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty care services,Servicios de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty consultancy,Consultoría de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,hygienic and beauty care for human beings,Higiene y belleza para los seres humanos
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,hygienic and beauty care for human beings or animals,Higiene y belleza para los seres humanos o animales
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,hairdressing salons,Salones de cabello
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,hair salon services,Salón de cabello
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,manicuring,Manicura
F,Health,44, Medical and Veterinary,F.44.04,Therapeutic Services,massage,Masaje
F,Health,44, Medical and Veterinary,F.44.04,Therapeutic Services,massage services,Servicios de masaje
F,Health,44, Medical and Veterinary,F.44.04,Therapeutic Services,aromatherapy services,Servicios de aromaterapia
F,Health,44, Medical and Veterinary,F.44.04,Therapeutic Services,physical therapy,Terapia Física
F,Health,44, Medical and Veterinary,F.44.04,Therapeutic Services,physiotherapy,Fisioterapia
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,plastic surgery,Cirugía plástica
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,health spa services,Servicios de salud spa
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty salon services,Salón de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty salons,Salones de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty consultancy,Consultoría de belleza
F,Health,44, Medical and Veterinary,F.44.03,Beauty Services,beauty care services,Servicios de belleza
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,mental health services,Servicios de salud mental
F,Health,44, Medical and Veterinary,F.44.01,Medical Services,all included in class 44,Todos incluidos en la clase 44
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,hand tools,herramientas de mano
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,hand tools and implements (hand-operated),herramientas y implantaciones manuales (operadas a mano)
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,"hand tools, hand-operated","herramientas manuales, operadas por mano"
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,pliers,los pliegos
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,screwdrivers,Screwdrivers
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,axes,Asas
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,cutters,Cortesía
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,vegetable slicers,Limpieza vegetal
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,"can openers, non-electric","Puede abrir, no eléctrico"
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,"garden tools, hand-operated","herramientas de jardín, operadas a mano"
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,sharpening stones,Las piedras de agujero
G,Household equipment,8, Hand Tools,G.08.01,Hand Tools,hand implements for hair curling,Implementaciones para el cabello curling
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,cutlery,Cutlería
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,kitchen knives,Cocina con cuchillos
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,"table cutlery [knives, forks and spoons]","Cutlería de mesa [nives, forks y spoons]"
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,table forks,Mesa Forks
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,forks,Forcas
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,spoons,espadas
G,Household equipment,8, Hand Tools,G.08.02,Cutlery,cleavers,Cleveland
G,Household equipment,8, Hand Tools,G.08.03,Razors and Blades,razors,Razones
G,Household equipment,8, Hand Tools,G.08.03,Razors and Blades,razor blades,El Razor Blades
G,Household equipment,8, Hand Tools,G.08.03,Razors and Blades,"razors, electric or non-electric","los rayos, eléctricos o no eléctricos"
G,Household equipment,8, Hand Tools,G.08.03,Razors and Blades,razor cases,Casos de Razor
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,scissors,Los dispersos
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,manicure sets,Cortes de manicura
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,pedicure sets,Los pediculos
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,nail files,Los archivos
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,nail clippers,Los Clippers
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"nail clippers, electric or non-electric","Clipperas de uñas, eléctricas o no eléctricas"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,nail nippers,Nápoles Nápoles
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"manicure sets, electric","Cortes de manicura, eléctricos"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,tweezers,Tweezers
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,hair-removing tweezers,SiguienteSiguienteTweezers
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,eyelash curlers,Eyelash Curlers
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,beard clippers,Clipper de Beard
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"hair clippers for personal use, electric and non-electric","Cabello para uso personal, eléctrico y no eléctrico"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"depilation appliances, electric and non-electric","Aparatos de depilación, eléctricos y no eléctricos"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,curling tongs,Lenguas curling
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,electric hair curling irons,El cabello eléctrico irónico
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"fingernail polishers, electric or non-electric","Polizadores de dedos, eléctricos o no eléctricos"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,flat irons,Irónico Flat
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,shaving cases,Casos de cañón
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,side arms,Armas del lado
